# Object: Uranus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
6.62050,0.05738,2.32730,-3.52309
6.63797,0.06004,5.33963,5.06743
6.65428,0.06263,2.35879,-2.78940
6.66871,0.02298,3.59253,4.31588
6.68360,0.04799,2.28021,-3.05843
6.69815,0.06733,3.87114,4.77547
6.71313,0.05142,5.49992,-7.70259
6.72758,0.08314,4.46978,2.54002
6.74353,0.16492,7.25299,-2.98227
6.75814,0.22725,17.78242,5.01490
6.77255,0.11666,9.05923,5.39328
6.78806,0.64288,36.33831,-55.11358
6.80315,0.13294,44.50840,51.18631
6.81873,0.22722,14.74675,12.24675
6.83518,0.16809,15.07308,-21.83508
6.85160,0.99456,70.36444,-18.91865
6.86644,0.78630,16.12969,24.35903
6.88167,0.97412,19.72966,8.21139
6.89695,1.10851,17.07392,-23.86409
6.91197,0.72201,24.94957,-23.96207
6.92782,0.87787,10.09644,6.24846
6.94364,0.17690,45.18505,65.04985
6.96061,3.95203,264.23470,303.95650
6.97516,0.93748,189.15420,5.49461
6.99125,1.05585,7.68489,-8.71475
7.01567,1.73449,49.79403,-70.37015
7.03144,1.10795,41.87772,-31.62644
7.04649,0.43120,61.40045,-23.61040
7.06447,0.57092,31.39068,40.93462
7.08063,2.10643,111.62600,140.33760
7.09511,0.49698,112.99470,-159.67680
7.11016,0.70639,15.81392,-23.42777
7.12701,0.37129,48.93160,48.33689
7.14252,0.44245,17.18459,22.24109
7.15880,0.58322,11.96245,-14.48955
7.17399,1.01132,41.57921,-40.67099
7.18904,0.83006,33.55220,42.95066
7.20412,0.70789,47.39406,52.45242
7.21995,0.68330,8.84023,-4.94435
7.23601,0.70236,4.41822,-6.66076
7.25219,0.83784,21.29484,-21.48984
7.26828,0.97412,10.24621,15.00545
7.28269,0.77177,12.88727,13.64246
7.29876,2.09544,86.17699,44.24073
7.31414,0.95079,79.26058,-120.27510
7.32871,1.23116,19.36455,-13.60765
7.34408,1.06226,20.09016,29.36279
7.35797,1.16259,9.30921,-13.52568
7.37141,0.90221,16.34458,-19.99869
7.38744,1.05977,9.92626,-1.68812
7.40337,1.07277,2.61433,1.83768
7.41959,1.11584,13.13769,14.31068
7.43404,1.07759,7.49853,2.33504
7.45026,2.12444,64.02190,51.79703
7.46661,0.80846,72.11279,102.95970
7.48502,0.87503,23.11866,22.64423
7.50165,1.25176,21.39813,7.08699
7.52617,0.90124,43.53728,47.43513
7.54428,1.11418,12.55749,-15.84319
7.56732,0.52497,30.59563,40.67917
7.58839,0.90757,17.46573,-12.88311
7.61217,0.70340,14.77372,-22.09593
7.63698,0.43172,22.77157,3.20237
7.65803,0.58451,9.00414,-12.33560
7.68197,0.35151,11.52257,11.06546
7.71651,1.25845,64.95898,-98.52417
7.73633,0.33677,77.16750,-9.39234
7.75272,0.40699,19.19085,25.39692
7.76949,0.81142,24.16380,35.86565
7.78654,0.37327,36.03418,3.24553
7.80254,0.82823,47.24715,-49.07571
7.81886,0.53038,38.61755,-44.45259
7.83476,0.86573,27.68731,13.49058
7.85050,1.04479,13.49654,20.48773
7.86588,0.67457,27.13750,-7.08686
7.88117,0.94570,17.07866,14.90063
7.89948,0.88693,31.23978,-22.71375
7.91529,0.77766,7.99617,-9.60561
7.93225,0.67026,18.11152,-11.51662
7.94748,1.27797,44.97899,48.30921
7.96260,1.51631,21.26302,22.29567
7.97908,1.37598,27.44353,9.70625
7.99639,1.77142,44.96344,43.14766
8.01201,1.00630,34.66433,52.01716
8.03629,2.88973,121.11980,102.14450
8.05312,0.47808,165.81250,143.53080
8.06854,1.01230,41.78818,-9.47982
8.08463,1.52169,31.87567,39.63551
8.10253,1.05719,30.06939,6.41841
8.11847,2.70348,105.71460,58.99683
8.13430,0.47364,146.00320,-211.58390
8.15016,1.61778,82.71436,-119.53840
8.16571,1.54380,9.88885,-14.05030
8.18207,0.98577,35.01688,-22.83259
8.19819,1.57206,42.36825,-3.90286
8.21408,1.33414,32.27523,-27.55784
8.23146,2.49768,102.10460,-87.18539
8.24711,0.59133,140.92610,191.85140
8.26262,0.83623,25.68946,25.56731
8.28060,1.41073,42.23247,56.78206
8.29668,1.35485,32.60833,-21.94733
8.31537,2.35144,105.80210,-136.23180
8.33181,0.75082,101.71840,-99.72280
8.34897,1.23670,42.53134,18.52424
8.36444,0.86364,29.65676,20.45417
8.38157,1.55911,65.68179,71.02834
8.39756,0.73395,51.18983,75.09155
8.41373,3.51698,254.50290,209.73630
8.42801,1.02186,157.91760,-34.36889
8.44414,0.74069,39.58575,-37.57755
8.46101,0.87763,38.29737,-28.25661
8.47566,1.04724,85.19390,123.20470
8.49033,1.02118,7.69451,11.03975
8.50656,1.19147,58.04795,78.94547
8.52448,1.77667,98.07623,124.83610
8.54743,1.08787,121.55080,168.07280
8.56464,1.51175,121.76550,3.06340
8.57962,1.72744,28.87609,-40.54816
8.59431,0.74192,68.27737,-65.38478
8.61013,1.66440,69.37514,-64.54646
8.62640,1.93647,30.94763,4.30146
8.64149,0.85035,76.08132,113.23260
8.65657,0.76476,6.97842,0.31209
8.67227,1.62371,55.62478,-8.87198
8.68843,2.05464,50.79302,-24.08085
8.70412,0.79457,87.64601,-119.32140
8.71924,1.60398,47.11747,-26.66351
8.73775,0.71684,53.78509,-40.57958
8.75522,1.80177,67.02657,-4.38135
8.77200,1.95867,17.47224,-3.95001
8.78790,0.99251,64.59150,-97.89514
8.80304,1.82028,54.63411,-76.24821
8.81875,0.69330,65.06735,-89.61308
8.83642,1.30773,40.57056,-0.93607
8.85163,0.47108,51.47243,72.11504
8.86816,0.49454,2.09285,-3.12432
8.89060,0.24381,9.50268,-12.92397
8.91808,0.62205,21.58065,-28.21567
