# Object: Mercury
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
9.05979,4.88513,178.12450,0.09766,0.09766,0.09766
9.07602,6.07185,180.00000,0.10000,0.10000,0.10000
9.09354,6.88582,180.00000,0.10000,0.10000,0.10000
9.10905,2.31148,136.10570,0.04513,0.04513,0.04513
9.13475,12.53124,180.00000,0.10000,0.10000,0.10000
9.15562,13.12220,180.00000,0.10000,0.10000,0.10000
9.17165,5.43330,180.00000,0.10000,0.10000,0.10000
9.18940,1.90104,129.40470,0.03676,0.03676,0.03676
9.21863,0.31447,103.50150,0.00438,0.00438,0.00438
9.23725,4.46770,171.30940,0.08914,0.08914,0.08914
9.25381,4.32408,168.96460,0.08621,0.08621,0.08621
9.27869,5.86126,180.00000,0.10000,0.10000,0.10000
9.30625,3.35235,153.09970,0.06637,0.06637,0.06637
9.32527,12.67378,180.00000,0.10000,0.10000,0.10000
9.34297,25.16683,180.00000,0.10000,0.10000,0.10000
9.36078,4.24007,167.59300,0.08449,0.08449,0.08449
9.37701,17.94294,180.00000,0.10000,0.10000,0.10000
9.40060,43.27770,180.00000,0.10000,0.10000,0.10000
9.41776,38.21953,180.00000,0.10000,0.10000,0.10000
9.43509,7.82392,180.00000,0.10000,0.10000,0.10000
9.45957,42.70044,180.00000,0.10000,0.10000,0.10000
9.47694,37.23380,180.00000,0.10000,0.10000,0.10000
9.50411,56.74329,180.00000,0.10000,0.10000,0.10000
9.52122,50.46495,180.00000,0.10000,0.10000,0.10000
9.53840,22.96601,180.00000,0.10000,0.10000,0.10000
9.55520,21.16310,180.00000,0.10000,0.10000,0.10000
9.57491,10.26631,180.00000,0.10000,0.10000,0.10000
9.60191,7.80092,180.00000,0.10000,0.10000,0.10000
9.62955,4.85691,177.66380,0.09708,0.09708,0.09708
9.64845,24.41394,180.00000,0.10000,0.10000,0.10000
9.67428,35.75899,180.00000,0.10000,0.10000,0.10000
9.69422,15.42791,180.00000,0.10000,0.10000,0.10000
9.72381,2.72408,142.84210,0.05355,0.05355,0.05355
9.75067,33.41676,180.00000,0.10000,0.10000,0.10000
9.76836,24.65522,180.00000,0.10000,0.10000,0.10000
9.79818,14.81972,180.00000,0.10000,0.10000,0.10000
9.82609,4.05140,164.51270,0.08064,0.08064,0.08064
9.84393,8.90527,180.00000,0.10000,0.10000,0.10000
9.86707,2.06366,132.05970,0.04007,0.04007,0.04007
9.88750,0.75729,110.73130,0.01341,0.01341,0.01341
9.92655,1.20707,118.07460,0.02259,0.02259,0.02259
9.95415,23.10964,180.00000,0.10000,0.10000,0.10000
9.97310,19.14784,180.00000,0.10000,0.10000,0.10000
10.00048,24.20527,180.00000,0.10000,0.10000,0.10000
10.01880,15.18351,180.00000,0.10000,0.10000,0.10000
10.03691,2.92214,146.07580,0.05759,0.05759,0.05759
10.05291,3.80569,160.50110,0.07563,0.07563,0.07563
10.06881,16.26949,180.00000,0.10000,0.10000,0.10000
10.08721,5.01095,180.00000,0.10000,0.10000,0.10000
10.11430,36.40806,180.00000,0.10000,0.10000,0.10000
10.13265,44.95895,180.00000,0.10000,0.10000,0.10000
10.14965,2.20177,134.31470,0.04289,0.04289,0.04289
10.16515,12.23346,180.00000,0.10000,0.10000,0.10000
10.18292,15.21712,180.00000,0.10000,0.10000,0.10000
10.20210,12.91546,180.00000,0.10000,0.10000,0.10000
10.23289,7.29530,180.00000,0.10000,0.10000,0.10000
10.26018,3.15500,149.87750,0.06235,0.06235,0.06235
10.28795,35.50258,180.00000,0.10000,0.10000,0.10000
10.30644,57.41772,180.00000,0.10000,0.10000,0.10000
10.32313,20.52166,180.00000,0.10000,0.10000,0.10000
10.33900,2.02419,131.41540,0.03927,0.03927,0.03927
10.35612,6.43386,180.00000,0.10000,0.10000,0.10000
10.37114,13.00084,180.00000,0.10000,0.10000,0.10000
10.38634,6.51592,180.00000,0.10000,0.10000,0.10000
10.41377,35.81757,180.00000,0.10000,0.10000,0.10000
10.44060,12.39199,180.00000,0.10000,0.10000,0.10000
10.45919,8.88772,180.00000,0.10000,0.10000,0.10000
10.47673,5.45584,180.00000,0.10000,0.10000,0.10000
10.49249,18.29259,180.00000,0.10000,0.10000,0.10000
10.50941,18.98726,180.00000,0.10000,0.10000,0.10000
10.52549,9.84584,180.00000,0.10000,0.10000,0.10000
10.54200,32.39327,180.00000,0.10000,0.10000,0.10000
10.55801,4.82292,177.10890,0.09639,0.09639,0.09639
10.58340,20.40955,180.00000,0.10000,0.10000,0.10000
10.60977,20.15016,180.00000,0.10000,0.10000,0.10000
10.62971,46.63081,180.00000,0.10000,0.10000,0.10000
10.64783,42.35012,180.00000,0.10000,0.10000,0.10000
10.66447,44.49730,180.00000,0.10000,0.10000,0.10000
10.68001,8.99226,180.00000,0.10000,0.10000,0.10000
10.69673,56.88033,180.00000,0.10000,0.10000,0.10000
10.71164,22.66419,180.00000,0.10000,0.10000,0.10000
10.73936,14.96275,180.00000,0.10000,0.10000,0.10000
10.76601,65.50848,180.00000,0.10000,0.10000,0.10000
10.78305,64.04606,180.00000,0.10000,0.10000,0.10000
10.80112,6.87623,180.00000,0.10000,0.10000,0.10000
10.81617,19.08874,180.00000,0.10000,0.10000,0.10000
10.83397,5.48687,180.00000,0.10000,0.10000,0.10000
10.85077,11.07418,180.00000,0.10000,0.10000,0.10000
10.86626,10.01623,180.00000,0.10000,0.10000,0.10000
10.88190,36.36701,180.00000,0.10000,0.10000,0.10000
10.89800,16.46199,180.00000,0.10000,0.10000,0.10000
10.92309,9.11654,180.00000,0.10000,0.10000,0.10000
10.94666,6.37578,180.00000,0.10000,0.10000,0.10000
10.97354,9.01506,180.00000,0.10000,0.10000,0.10000
10.99161,12.11387,180.00000,0.10000,0.10000,0.10000
11.01779,21.31152,180.00000,0.10000,0.10000,0.10000
11.03700,9.95665,180.00000,0.10000,0.10000,0.10000
11.05356,15.58508,180.00000,0.10000,0.10000,0.10000
11.07871,39.47634,180.00000,0.10000,0.10000,0.10000
11.09592,41.48368,180.00000,0.10000,0.10000,0.10000
11.11341,22.45179,180.00000,0.10000,0.10000,0.10000
11.12894,16.15324,180.00000,0.10000,0.10000,0.10000
11.14351,4.27310,168.13220,0.08517,0.08517,0.08517
11.15812,11.82185,180.00000,0.10000,0.10000,0.10000
11.17581,11.53757,180.00000,0.10000,0.10000,0.10000
11.19383,4.44080,170.87020,0.08859,0.08859,0.08859
11.21093,8.88929,180.00000,0.10000,0.10000,0.10000
11.23579,3.60096,157.15860,0.07145,0.07145,0.07145
11.26719,7.36649,180.00000,0.10000,0.10000,0.10000
11.28446,4.23902,167.57590,0.08447,0.08447,0.08447
11.30099,1.71888,126.43060,0.03304,0.03304,0.03304
11.31582,11.81036,180.00000,0.10000,0.10000,0.10000
11.33065,5.63372,180.00000,0.10000,0.10000,0.10000
11.34580,6.51244,180.00000,0.10000,0.10000,0.10000
11.36317,5.16771,180.00000,0.10000,0.10000,0.10000
11.38771,15.61098,180.00000,0.10000,0.10000,0.10000
11.40506,11.19441,180.00000,0.10000,0.10000,0.10000
11.42004,8.58203,180.00000,0.10000,0.10000,0.10000
11.43470,7.26828,180.00000,0.10000,0.10000,0.10000
11.44989,2.06139,132.02270,0.04003,0.04003,0.04003
11.47031,16.22117,180.00000,0.10000,0.10000,0.10000
11.48687,10.02688,180.00000,0.10000,0.10000,0.10000
11.50235,4.71914,175.41460,0.09427,0.09427,0.09427
11.52805,5.61790,180.00000,0.10000,0.10000,0.10000
11.55459,17.12228,180.00000,0.10000,0.10000,0.10000
11.57306,20.31492,180.00000,0.10000,0.10000,0.10000
11.59238,2.59656,140.76010,0.05095,0.05095,0.05095
11.61660,2.92350,146.09790,0.05762,0.05762,0.05762
11.63395,2.79247,143.95880,0.05495,0.05495,0.05495
11.65078,7.51226,180.00000,0.10000,0.10000,0.10000
11.66856,7.26790,180.00000,0.10000,0.10000,0.10000
11.68413,6.33869,180.00000,0.10000,0.10000,0.10000
11.70891,12.95531,180.00000,0.10000,0.10000,0.10000
11.73598,4.77735,176.36490,0.09546,0.09546,0.09546
11.76653,18.20408,180.00000,0.10000,0.10000,0.10000
11.78688,11.18667,180.00000,0.10000,0.10000,0.10000
11.80375,6.07710,180.00000,0.10000,0.10000,0.10000
11.83084,6.92150,180.00000,0.10000,0.10000,0.10000
11.84913,4.37781,169.84190,0.08730,0.08730,0.08730
11.87548,21.84378,180.00000,0.10000,0.10000,0.10000
11.89604,24.70919,180.00000,0.10000,0.10000,0.10000
11.91318,5.48101,180.00000,0.10000,0.10000,0.10000
11.92910,2.05710,131.95270,0.03994,0.03994,0.03994
11.94505,36.79437,180.00000,0.10000,0.10000,0.10000
11.96140,24.97182,180.00000,0.10000,0.10000,0.10000
11.97760,8.23938,180.00000,0.10000,0.10000,0.10000
12.01141,6.53955,180.00000,0.10000,0.10000,0.10000
12.04962,9.98101,180.00000,0.10000,0.10000,0.10000
12.06979,20.75061,180.00000,0.10000,0.10000,0.10000
12.08666,37.09240,180.00000,0.10000,0.10000,0.10000
12.10543,20.12572,180.00000,0.10000,0.10000,0.10000
12.12257,4.95075,179.19580,0.09899,0.09899,0.09899
12.13886,20.08072,180.00000,0.10000,0.10000,0.10000
12.15524,18.17873,180.00000,0.10000,0.10000,0.10000
12.17231,12.61300,180.00000,0.10000,0.10000,0.10000
12.20100,38.97993,180.00000,0.10000,0.10000,0.10000
12.21889,39.65040,180.00000,0.10000,0.10000,0.10000
12.23542,17.01220,180.00000,0.10000,0.10000,0.10000
12.25259,4.20816,167.07200,0.08384,0.08384,0.08384
12.28169,11.51677,180.00000,0.10000,0.10000,0.10000
12.30171,14.58201,180.00000,0.10000,0.10000,0.10000
12.33437,10.51194,180.00000,0.10000,0.10000,0.10000
12.36171,16.81967,180.00000,0.10000,0.10000,0.10000
12.38008,26.67657,180.00000,0.10000,0.10000,0.10000
12.39823,1.89275,129.26940,0.03659,0.03659,0.03659
12.41372,25.91931,180.00000,0.10000,0.10000,0.10000
12.43058,27.51395,180.00000,0.10000,0.10000,0.10000
12.44741,5.31457,180.00000,0.10000,0.10000,0.10000
12.47315,29.99049,180.00000,0.10000,0.10000,0.10000
12.49125,28.11369,180.00000,0.10000,0.10000,0.10000
12.51857,19.45338,180.00000,0.10000,0.10000,0.10000
12.53829,14.04896,180.00000,0.10000,0.10000,0.10000
12.55807,17.33176,180.00000,0.10000,0.10000,0.10000
12.57490,14.58592,180.00000,0.10000,0.10000,0.10000
12.59238,38.82729,180.00000,0.10000,0.10000,0.10000
12.60857,37.89431,180.00000,0.10000,0.10000,0.10000
12.62437,0.75852,110.75140,0.01344,0.01344,0.01344
12.65078,21.97699,180.00000,0.10000,0.10000,0.10000
12.67773,29.12803,180.00000,0.10000,0.10000,0.10000
12.69454,14.72868,180.00000,0.10000,0.10000,0.10000
12.71194,5.89380,180.00000,0.10000,0.10000,0.10000
12.72868,10.81588,180.00000,0.10000,0.10000,0.10000
12.74918,16.11515,180.00000,0.10000,0.10000,0.10000
12.76724,3.51633,155.77670,0.06972,0.06972,0.06972
12.79597,22.99388,180.00000,0.10000,0.10000,0.10000
12.81454,9.50787,180.00000,0.10000,0.10000,0.10000
12.84124,13.16745,180.00000,0.10000,0.10000,0.10000
12.85922,9.43288,180.00000,0.10000,0.10000,0.10000
12.87727,18.88946,180.00000,0.10000,0.10000,0.10000
12.89429,27.73626,180.00000,0.10000,0.10000,0.10000
12.91179,4.12091,165.64760,0.08206,0.08206,0.08206
12.92723,18.94490,180.00000,0.10000,0.10000,0.10000
12.94304,3.23388,151.16540,0.06396,0.06396,0.06396
12.97391,2.88363,145.44690,0.05681,0.05681,0.05681
13.00138,33.67737,180.00000,0.10000,0.10000,0.10000
13.01980,38.41608,180.00000,0.10000,0.10000,0.10000
13.03695,8.16047,180.00000,0.10000,0.10000,0.10000
13.05336,7.49370,180.00000,0.10000,0.10000,0.10000
13.06947,6.42213,180.00000,0.10000,0.10000,0.10000
13.08588,10.87023,180.00000,0.10000,0.10000,0.10000
13.10198,21.59830,180.00000,0.10000,0.10000,0.10000
13.12346,15.65625,180.00000,0.10000,0.10000,0.10000
13.15178,6.20703,180.00000,0.10000,0.10000,0.10000
13.18207,9.24992,180.00000,0.10000,0.10000,0.10000
13.20040,18.73919,180.00000,0.10000,0.10000,0.10000
13.22636,59.47916,180.00000,0.10000,0.10000,0.10000
13.24364,59.36236,180.00000,0.10000,0.10000,0.10000
13.26005,22.96663,180.00000,0.10000,0.10000,0.10000
13.27561,6.50078,180.00000,0.10000,0.10000,0.10000
13.30341,6.61394,180.00000,0.10000,0.10000,0.10000
13.33138,10.32192,180.00000,0.10000,0.10000,0.10000
13.35092,14.44636,180.00000,0.10000,0.10000,0.10000
13.37003,21.74187,180.00000,0.10000,0.10000,0.10000
13.38673,12.71299,180.00000,0.10000,0.10000,0.10000
13.40236,1.63775,125.10610,0.03138,0.03138,0.03138
13.41943,4.94050,179.02860,0.09879,0.09879,0.09879
13.43478,6.03012,180.00000,0.10000,0.10000,0.10000
13.44947,8.66393,180.00000,0.10000,0.10000,0.10000
13.46790,2.72872,142.91780,0.05365,0.05365,0.05365
13.49222,16.40187,180.00000,0.10000,0.10000,0.10000
13.50917,15.29375,180.00000,0.10000,0.10000,0.10000
13.52484,4.07315,164.86780,0.08108,0.08108,0.08108
13.54022,1.23929,118.60060,0.02325,0.02325,0.02325
13.55577,6.71748,180.00000,0.10000,0.10000,0.10000
13.57525,1.05859,115.65050,0.01956,0.01956,0.01956
13.59233,1.65714,125.42270,0.03178,0.03178,0.03178
13.60784,12.95269,180.00000,0.10000,0.10000,0.10000
13.62298,8.07836,180.00000,0.10000,0.10000,0.10000
13.64868,3.23078,151.11480,0.06389,0.06389,0.06389
13.67430,4.91276,178.57560,0.09822,0.09822,0.09822
13.69113,2.60232,140.85420,0.05107,0.05107,0.05107
13.71045,1.81989,128.07980,0.03510,0.03510,0.03510
13.73162,1.55593,123.77030,0.02971,0.02971,0.02971
13.74706,2.26714,135.38180,0.04423,0.04423,0.04423
13.76288,0.55877,107.49020,0.00936,0.00936,0.00936
13.78294,0.27338,102.83070,0.00354,0.00354,0.00354
13.82249,1.83783,128.37270,0.03547,0.03547,0.03547
13.84109,2.33214,136.44310,0.04555,0.04555,0.04555
13.85649,1.51363,123.07970,0.02885,0.02885,0.02885
13.87161,1.66015,125.47180,0.03184,0.03184,0.03184
13.88812,3.68238,158.48790,0.07311,0.07311,0.07311
13.90389,3.08721,148.77080,0.06096,0.06096,0.06096
13.91930,4.73010,175.59340,0.09449,0.09449,0.09449
13.93519,0.55326,107.40020,0.00925,0.00925,0.00925
13.96008,4.46281,171.22950,0.08904,0.08904,0.08904
13.97772,3.06874,148.46930,0.06059,0.06059,0.06059
13.99785,1.89706,129.33980,0.03667,0.03667,0.03667
14.01299,0.93764,113.67580,0.01709,0.01709,0.01709
14.03000,2.34908,136.71960,0.04590,0.04590,0.04590
14.04532,2.29050,135.76320,0.04470,0.04470,0.04470
14.06110,2.35065,136.74540,0.04593,0.04593,0.04593
14.07870,4.94107,179.03790,0.09880,0.09880,0.09880
14.09379,1.17438,117.54090,0.02193,0.02193,0.02193
14.11948,3.38248,153.59150,0.06699,0.06699,0.06699
14.13687,2.58325,140.54290,0.05068,0.05068,0.05068
14.15485,4.74445,175.82780,0.09478,0.09478,0.09478
14.16918,3.04944,148.15410,0.06019,0.06019,0.06019
14.18382,2.76038,143.43470,0.05429,0.05429,0.05429
14.20155,6.90751,180.00000,0.10000,0.10000,0.10000
14.21772,5.84509,180.00000,0.10000,0.10000,0.10000
14.23268,1.68978,125.95550,0.03244,0.03244,0.03244
14.25464,0.56632,107.61330,0.00952,0.00952,0.00952
14.29346,0.85140,112.26780,0.01533,0.01533,0.01533
14.32605,2.25937,135.25510,0.04407,0.04407,0.04407
14.34394,2.74896,143.24830,0.05406,0.05406,0.05406
14.35861,5.29722,180.00000,0.10000,0.10000,0.10000
14.37418,2.64264,141.51250,0.05189,0.05189,0.05189
14.39076,2.03971,131.66870,0.03959,0.03959,0.03959
14.40869,1.93039,129.88400,0.03735,0.03735,0.03735
14.43573,2.80867,144.22320,0.05528,0.05528,0.05528
14.45397,3.65340,158.01460,0.07252,0.07252,0.07252
14.47037,1.03468,115.26010,0.01908,0.01908,0.01908
14.48817,0.59880,108.14360,0.01018,0.01018,0.01018
14.51323,2.31273,136.12620,0.04516,0.04516,0.04516
14.53214,2.44739,138.32480,0.04791,0.04791,0.04791
14.55086,3.76356,159.81320,0.07477,0.07477,0.07477
14.56764,3.07750,148.61220,0.06077,0.06077,0.06077
14.59306,6.03184,180.00000,0.10000,0.10000,0.10000
14.61236,3.47167,155.04770,0.06881,0.06881,0.06881
14.62885,6.20617,180.00000,0.10000,0.10000,0.10000
14.64475,7.19835,180.00000,0.10000,0.10000,0.10000
14.66172,17.20275,180.00000,0.10000,0.10000,0.10000
14.67745,9.61239,180.00000,0.10000,0.10000,0.10000
14.69680,4.88437,178.11220,0.09764,0.09764,0.09764
14.72544,9.66560,180.00000,0.10000,0.10000,0.10000
14.75396,7.73428,180.00000,0.10000,0.10000,0.10000
14.77268,10.89519,180.00000,0.10000,0.10000,0.10000
14.78981,8.84381,180.00000,0.10000,0.10000,0.10000
14.81571,12.50351,180.00000,0.10000,0.10000,0.10000
14.84829,6.72615,180.00000,0.10000,0.10000,0.10000
14.86872,17.63654,180.00000,0.10000,0.10000,0.10000
